1832*{'date': 'February 9', 'text': 'The Florida Legislative Council grants a city charter for Jacksonville, Florida.', 'self': False, 'pos': 'DET'}
1839*{'date': 'August 19', 'text': 'The French government gives Louis Daguerre a pension and gives the daguerreotype "for the whole world".', 'self': False, 'pos': 'DET'}
1839*{'date': 'August 31', 'text': 'The First Carlist war (Spain) ends with the Convenio de Vergara, also known as the Abrazo de Vergara ("the embrace in Vergara"; Bergara in Basque), between liberal general Baldomero Espartero, Count of Luchana and Carlist General Rafael Maroto.', 'self': False, 'pos': 'DET'}
1839*{'date': 'October 15', 'text': 'Abd al-Kader declares a jihad against the French.', 'self': False, 'pos': 'NP'}
1839*{'date': 'November 4', 'text': 'The Newport Rising is the last large-scale armed rebellion against authority in mainland Britain.', 'self': False, 'pos': 'DET'}
1839*{'date': 'November 11', 'text': 'The Virginia Military Institute is founded in Lexington, Virginia.', 'self': False, 'pos': 'DET'}
1839*{'date': 'November 17', 'text': "Giuseppe Verdi's first opera, Oberto, conte di San Bonifacio, opens in Milan.", 'self': False, 'pos': 'NP'}
1839*{'date': 'November 25', 'text': 'A disastrous cyclone slams India with terrible winds and a giant 40-foot storm surge, wiping out the port city of Coringa; 300,000 people die.', 'self': False, 'pos': 'DET'}
1839*{'text': 'The first parallax measurement of the distance to Alpha Centauri is published by Thomas Henderson.', 'self': False, 'pos': 'DET'}
1839*{'text': 'Michael Faraday publishes "Experimental Researches in Electricity" clarifying the true nature of electricity.', 'self': False, 'pos': 'NP'}
1839*{'text': 'An archaeological excavation on Copan begins.', 'self': False, 'pos': 'DET'}
1839*{'text': 'Half of the Limburg province of Belgium is added to the Netherlands (since 1839 there is a Belgian Limburg and Dutch Limburg).', 'self': True, 'pos': 'NP'}
1839*{'text': 'Episcopal High School in Alexandria, Virginia is founded.', 'self': False, 'pos': 'NP'}
1839*{'text': 'Charles Goodyear vulcanizes rubber.', 'self': False, 'pos': 'NP'}
1839*{'text': 'The Anti-Corn Law League is founded in Manchester.', 'self': False, 'pos': 'DET'}
1839*{'text': 'The United Kingdom of Great Britain and Northern Ireland, backed by the Russian Empire and the Austrian Empire, compels July Monarchy France to abandon Muhammad Ali of Egypt, and it forces him to return Syria and Arabia to the Ottoman Empire.', 'self': False, 'pos': 'DET'}
1839*{'text': 'Tanzimat starts in the Ottoman Empire.', 'self': False, 'pos': 'NP'}
1839*{'text': 'The Emperor Minh Mạng renames Việt Nam to Đại Nam.', 'self': False, 'pos': 'DET'}
1839*{'text': 'The Chinese government dispatches Lin Zexu to Guangzhou.', 'self': False, 'pos': 'DET'}
1829*{'date': 'January 19', 'text': "August Klingemann's adaptation of Johann Wolfgang von Goethe's Faust premieres in Braunschweig.", 'self': False, 'pos': 'NP'}
1829*{'date': 'March 4', 'text': 'Andrew Jackson succeeds John Quincy Adams as the seventh President of the United States of America.', 'self': False, 'pos': 'NP'}
1829*{'date': 'March 11', 'text': 'Felix Mendelssohn performs St Matthew Passion.', 'self': False, 'pos': 'NP'}
1829*{'date': 'March 22', 'text': 'Greece receives autonomy from the Ottoman Empire.', 'self': False, 'pos': 'NP'}
1829*{'date': 'March 31', 'text': 'Pope Pius VIII succeeds Pope Leo XII as the 253rd pope.', 'self': False, 'pos': 'NP'}
1829*{'date': 'April–September', 'text': 'Felix Mendelssohn pays his first visit to Britain.', 'self': False, 'pos': 'NP'}
1829*{'date': 'April 1', 'text': 'Vicente Guerrero becomes the president of Mexico.', 'self': False, 'pos': 'NP'}
1829*{'date': 'April 4', 'text': 'The Mexican city of Cuautla, Morelos is founded.', 'self': False, 'pos': 'DET'}
1829*{'text': 'April 13 - Passage of the Catholic Relief Act by Parliament of the United Kingdom granting a substantial measure of Catholic Emancipation in Britain and Ireland.', 'self': False, 'pos': 'NP'}
1829*{'date': 'May 6', 'text': 'The patent for an instrument called the accordion is applied for by Cyrill Demian (Officially approved on May 23.', 'self': False, 'pos': 'DET'}
1829*{'date': 'June 1', 'text': 'The Philadelphia Inquirer is founded as The Pennsylvania Inquirer.', 'self': False, 'pos': 'DET'}
1829*{'date': 'June 3', 'text': 'The Swan River Colony (later to become the cities of Perth and Fremantle) is founded in Western Australia.', 'self': False, 'pos': 'DET'}
1829*{'date': 'June 10', 'text': 'The Oxford University Boat Club wins the very first boat race.', 'self': False, 'pos': 'DET'}
1829*{'date': 'June 19', 'text': "Robert Peel's Metropolitan Police Act establishes the Metropolitan Police Service in London, the first modern police force.", 'self': False, 'pos': 'NP'}
1829*{'date': 'July 4', 'text': 'George Shillibeer begins operating the first bus service in London.', 'self': False, 'pos': 'NP'}
1829*{'date': 'August 10', 'text': 'First ascent of Finsteraarhorn, the highest summit of the Bernese Alps.', 'self': False, 'pos': 'NP'}
1829*{'date': 'August 12', 'text': 'Mrs. Helen Dance, wife of the captain of the ship Sulphur, cuts down a tree to mark the day of the founding of the town of Perth, Western Australia.', 'self': False, 'pos': 'NP'}
1829*{'date': 'October 1', 'text': 'South African College inaugurated in Cape Town.', 'self': False, 'pos': 'NP'}
1829*{'date': 'November 30', 'text': 'The original Welland Canal opens for a trial run with a ceremony at Port Dalhousie.', 'self': False, 'pos': 'DET'}
1829*{'text': 'The Chalmers University of Technology is founded in Gothenburg.', 'self': False, 'pos': 'DET'}
1829*{'text': 'The last of the Bounty mutineers dies at Pitcairn Island.', 'self': False, 'pos': 'DET'}
1828*{'date': 'April 11', 'text': 'Bahía Blanca is founded.', 'self': False, 'pos': 'NP'}
1828*{'date': 'April 26', 'text': 'Treaty of Commerce and Navigation signed between Brazil and Denmark, establishing diplomatic relations between the two countries.', 'self': False, 'pos': 'NP'}
1828*{'date': 'August 11', 'text': 'William Corder is hanged at Bury St. Edmunds, England, for the murder of Maria Marten at the Red Barn a year ago.', 'self': False, 'pos': 'NP'}
1828*{'date': 'November 12', 'text': 'Anouvong, ruler of the Kingdom of Vientiane, is deposed and the kingdom is annexed by Siam.', 'self': False, 'pos': 'NP'}
1828*{'text': 'Friedrich Wöhler synthesizes Urea, possibly discrediting a cornerstone of vitalism.', 'self': False, 'pos': 'NP'}
1828*{'text': 'A typhoon kills approximately 10,000 people in Kyūshū, Japan.', 'self': False, 'pos': 'DET'}
1825*{'date': 'February 10', 'text': 'Simón Bolívar gives up his title of dictator of Peru and takes the alternative title of Liberator.', 'self': False, 'pos': 'NP'}
1825*{'date': 'February 12', 'text': 'The Creek cede the last of their lands in Georgia to the United States government, and migrate west.', 'self': False, 'pos': 'DET'}
1825*{'date': 'March 4', 'text': 'John Quincy Adams succeeds James Monroe as President of the United States.', 'self': False, 'pos': 'NP'}
1825*{'date': 'April 17', 'text': 'Charles X of France recognizes Haiti, 21 years after it expelled the French following the successful Haitian Revolution, and demands the payment of 150 million gold francs, 30 million of which Haiti must finance through France itself, as down payment.', 'self': False, 'pos': 'NP'}
1825*{'date': 'July 6', 'text': 'The Duke of Schleswig-Holstein-Sonderburg-Beck gains possession of Glücksburg and changes his title to Friedrich Wilhelm, Duke of Schleswig-Holstein-Sonderburg-Glücksburg.', 'self': False, 'pos': 'DET'}
1825*{'date': 'July 18', 'text': "Uruguay declares independence from Brazil (see Uruguay's independence).", 'self': False, 'pos': 'NP'}
1825*{'date': 'July 30', 'text': 'Malden Island (an uninhabited island in the central Pacific Ocean) is discovered.', 'self': False, 'pos': 'NP'}
1825*{'date': 'August 6', 'text': 'Bolivia gains its independence from Spain as a republic with the instigation of Simón Bolívar.', 'self': False, 'pos': 'NP'}
1825*{'date': 'August 18', 'text': 'Gregor MacGregor issues a £300,000 loan with 2.5% interest through the London bank of Thomas Jenkins & Company.', 'self': False, 'pos': 'NP'}
1825*{'date': 'September', 'text': "The Lady Margaret Boat Club is founded by 12 members of St John's College, Cambridge.", 'self': False, 'pos': 'DET'}
1825*{'date': 'September 25', 'text': 'General Hendrik Merkus de Kock lifts the siege of Jogjakarta, the first major action of the Java War.', 'self': False, 'pos': 'NP'}
1825*{'date': 'September 27', 'text': "The world's first modern railway, the Stockton and Darlington Railway, opens in England.", 'self': False, 'pos': 'DET'}
1825*{'date': 'October 7', 'text': 'The Miramichi Fire breaks out in New Brunswick.', 'self': False, 'pos': 'DET'}
1825*{'date': 'October 21', 'text': 'The PS Comet II sinks off Gourock with the loss of 62 lives.', 'self': False, 'pos': 'DET'}
1825*{'date': 'October 26', 'text': 'The Erie Canal opens, providing passage from Albany, New York to Buffalo and Lake Erie.', 'self': False, 'pos': 'DET'}
1825*{'date': 'December', 'text': 'The Decembrist Revolt breaks out in Russia, but is thoroughly suppressed.', 'self': False, 'pos': 'DET'}
1825*{'date': 'December 1', 'text': 'Nicholas I of Russia succeeds his older brother Alexander I.', 'self': False, 'pos': 'NP'}
1825*{'text': 'The first horse-drawn omnibuses established in London.', 'self': False, 'pos': 'DET'}
1825*{'text': 'The City of Brisbane is founded (see History of Brisbane).', 'self': False, 'pos': 'DET'}
1825*{'text': 'Trade unions become tolerated in England.', 'self': False, 'pos': 'NP'}
1825*{'text': 'Minh Mang outlaws the teaching of Christianity in Vietnam.', 'self': False, 'pos': 'NP'}
1825*{'text': 'The United States Postal Service started a dead letter office.', 'self': False, 'pos': 'DET'}
1824*{'date': 'January 22', 'text': 'The Ashanti crush British forces in the Gold Coast, killing the British governor Sir Charles MacCarthy (see also Wars between Britain and Ashanti in Ghana and Ashanti Confederacy).', 'self': False, 'pos': 'DET'}
1824*{'date': 'January 24', 'text': 'The Westminster Review, No1.', 'self': False, 'pos': 'DET'}
1824*{'date': 'February 10', 'text': 'Simón Bolívar is proclaimed dictator of Peru.', 'self': False, 'pos': 'NP'}
1824*{'date': 'February 21', 'text': 'Chumash Revolt of 1824 begins against the Spanish presence in The Californias.', 'self': True, 'pos': 'NP'}
1824*{'date': 'March 7', 'text': 'Florida State Capitol moves from St. Augustine, Florida to Tallahassee, Florida.', 'self': False, 'pos': 'NP'}
1824*{'date': 'March 11', 'text': 'The United States War Department creates the Bureau of Indian Affairs and Ely S. Parker of the Seneca tribe becomes its first director.', 'self': False, 'pos': 'DET'}
1824*{'date': 'March 17', 'text': 'The Anglo-Dutch Treaty of 1824 is signed.', 'self': True, 'pos': 'DET'}
1824*{'date': 'May 24', 'text': 'The British take Rangoon, Burma in the First Anglo-Burmese War.', 'self': False, 'pos': 'DET'}
1824*{'date': 'June 16', 'text': 'The Royal Society for the Prevention of Cruelty to Animals is established in Great Britain.', 'self': False, 'pos': 'DET'}
1824*{'date': 'August 16', 'text': 'Lafayette visits the United States, departing in September 7, 1825.', 'self': False, 'pos': 'NP'}
1824*{'date': 'September 16', 'text': 'Charles X succeeds his brother Louis XVIII as King of France.', 'self': False, 'pos': 'NP'}
1824*{'date': 'October 10', 'text': 'The Edinburgh Town Council founds the Edinburgh Municipal Fire Brigade, the first fire brigade in Britain.', 'self': False, 'pos': 'DET'}
1824*{'date': 'October 21', 'text': 'Joseph Aspdin patents Portland Cement.', 'self': False, 'pos': 'NP'}
1824*{'date': 'November 5', 'text': 'Rensselaer Polytechnic Institute (the first technological university in the English-speaking world) is founded in Troy, New York.', 'self': False, 'pos': 'NP'}
1824*{'date': 'November 30', 'text': 'The first sod is turned in Ontario, for the first of four Welland Canals (the canal opens for a trial run exactly 5 years later to the day).', 'self': False, 'pos': 'DET'}
1824*{'date': 'December 24', 'text': 'The First American Fraternity, Chi Phi (ΧΦ), is founded at Princeton University.', 'self': False, 'pos': 'DET'}
1824*{'text': 'The Egyptians capture Crete.', 'self': False, 'pos': 'DET'}
1824*{'text': 'The Cimetière du Montparnasse is established in Paris, France.', 'self': False, 'pos': 'DET'}
1824*{'text': 'The Dutch sign the Masang Agreement, temporarily ending hostilities in the Padri War.', 'self': False, 'pos': 'DET'}
1824*{'text': 'The name Australia, recommended by Matthew Flinders in 1804, is finally adopted as the official name of the country once known as New Holland.', 'self': False, 'pos': 'DET'}
1824*{'text': 'The Panoramagram is developed, creating the first volumetric display.', 'self': False, 'pos': 'DET'}
1824*{'text': "The Fort Vancouver trading post is established on the lower Columbia River by the Hudson's Bay Company.", 'self': False, 'pos': 'DET'}
1827*{'date': 'February 28', 'text': 'The Baltimore & Ohio Railroad is incorporated, becoming the first railroad in America offering commercial transportation of both people and freight.', 'self': False, 'pos': 'DET'}
1827*{'date': 'March 16', 'text': "Freedom's Journal, the first African-American owned and published newspaper in the United States, is founded in New York City by John Russwurm.", 'self': False, 'pos': 'NP'}
1827*{'date': 'April 26–May 24', 'text': "The Royal Netherlands Navy's British-built paddle steamer Curaçao makes the first Transatlantic Crossing by steam, from Hellevoetsluis to Paramaribo.", 'self': False, 'pos': 'DET'}
1827*{'date': 'May 20–July 9', 'text': 'Zarafa, a giraffe presented by the Ottoman Viceroy of Egypt, Mehmet Ali Pasha, to King Charles X of France, the first to be seen in Europe for over three centuries, walks from Marseilles to Paris.', 'self': False, 'pos': 'NP'}
1827*{'date': 'May 21', 'text': 'The Maryland Democratic Party is founded by supporters of Andrew Jackson in Baltimore and hosts its first meeting at the Baltimore Atheneum.', 'self': False, 'pos': 'DET'}
1827*{'text': 'Englishman John Walker invents the first friction match which he names Lucifer.', 'self': False, 'pos': 'NP'}
1827*{'text': 'J. J. Audubon begins publishing Birds of America.', 'self': False, 'pos': 'NP'}
1826*{'date': 'January 30', 'text': 'The Menai Suspension Bridge, built by engineer Thomas Telford, is opened between the island of Anglesey and the mainland of Wales.', 'self': False, 'pos': 'DET'}
1826*{'text': 'University College London is founded, under the name University of London.', 'self': False, 'pos': 'NP'}
1826*{'text': 'Swaminarayan wrote the Shikshapatri, an important test within the Swaminarayan faith.', 'self': False, 'pos': 'NP'}
1826*{'date': 'February 13', 'text': 'The American Temperance Society is founded.', 'self': False, 'pos': 'DET'}
